[INFO]: AT32F421 WK Demo Start
[INFO]: ADC_IIN_RANK_IDX 3089
[
[     272,    3350,    3089,     272]
[     273,    3350,    3089,     273]
[     274,    3353,    3089,     274]
[     275,    3359,    3089,     275]
[     276,    3357,    3089,     276]
[     277,    3357,    3089,     277]
[     278,    3355,    3089,     278]
[     279,    3362,    3089,     279]
[     280,    3364,    3089,     280]
[     281,    3368,    3089,     281]
[     282,    3361,    3089,     282]
[     283,    3361,    3089,     283]
[     284,    3347,    3089,     284]
[     285,    3358,    3089,     285]
[     286,    3361,    3089,     286]
[     287,    3350,    3089,     287]
[     288,    3348,    3089,     288]
[     289,    3354,    3089,     289]
[     290,    3352,    3089,     290]
[     291,    3350,    3089,     291]
[     292,    3356,    3089,     292]
[     293,    3368,    3089,     293]
[     294,    3356,    3089,     294]
[     295,    3349,    3089,     295]
[     296,    3367,    3089,     296]
[     297,    3359,    3089,     297]
[     298,    3348,    3089,     298]
[     299,    3339,    3089,     299]
[     300,    3352,    3089,     300]
[     301,    3364,    3089,     301]
[     302,    3359,    3089,     302]
[     303,    3361,    3089,     303]
[     304,    3356,    3089,     304]
[     305,    3367,    3089,     305]
[     306,    3364,    3089,     306]
[     307,    3360,    3089,     307]
[     308,    3378,    3089,     308]
[     309,    3372,    3089,     309]
[     310,    3355,    3089,     310]
[     311,    3370,    3089,     311]
[     312,    3372,    3089,     312]
[     313,    3359,    3089,     313]
[     314,    3383,    3089,     314]
[     315,    3376,    3089,     315]
[     316,    3368,    3089,     316]
[     317,    3391,    3089,     317]
[     318,    3376,    3089,     318]
[     319,    3380,    3089,     319]
[     320,    3363,    3089,     320]
[     321,    3378,    3089,     321]
[     322,    3403,    3089,     322]
[     323,    3413,    3089,     323]
[     324,    3361,    3089,     324]
[     325,    3448,    3089,     325]
[     326,    3418,    3089,     326]
[     327,    3300,    3089,     327]
[     328,    3355,    3089,     328]
[     329,    3362,    3089,     329]
[     330,    3409,    3089,     330]
[     331,    3401,    3089,     331]
[     332,    3395,    3089,     332]
[     333,    3408,    3089,     333]
[     334,    3392,    3089,     334]
[     335,    3405,    3089,     335]
[     336,    3397,    3089,     336]
[     337,    3404,    3089,     337]
[     338,    3383,    3089,     338]
[     339,    3394,    3089,     339]
